default;LivingStatus;EmploymentStatus;MonthlyIncome;external_score_1;external_score_2;time_to_first_trx;time_to_activation;opening_balance;closing_balance;amount_transaction_type1;amount_transaction_type2;amount_transaction_type3;amount_transaction_type4;amount_transaction_type5;amount_transaction_type6;amount_transaction_type7;amount_transaction_type8;amount_transaction_type9;amount_transaction_type10;amount_transaction_type11;amount_transaction_type12;amount_transaction_type13;amount_transaction_type14;amount_transaction_type15;amount_transaction_type16;amount_turnover_purchase;amount_turnover_betting;amount_turnover_cash;amount_turnover_money_transfer;repayment_amount
0;Owner;Other;2500;551;364;45;47;-611,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;621,31
0;Owner;Other;2500;551;252;37;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Renter;Employee;1500;552;545;25;11;492,62;0;0;0;0;0;0;0;-315,99;0;0;0;0;0;0;0;0;0;0;0;-247;0;0
0;Owner;Executive civil servant;2000;552;277;12;2;-46,69;0;0;0;0;0;0;-10;0;0;0;0;0;0;0;0;0;0;3,4;0;0;0;36,5
0;Unknown;Unknown;-1;552;546;330;12;-294,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289,05
0;Unknown;Unknown;-1;552;274;30;20;0,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Self-employed/freelancer;1500;552;280;31;16;-383,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Employee;1000;553;488;25;3;0;0;0;0;0;0;0;0;0;-8,43;0;-2,29;0;0;0;0;0;0;0;0;0;0;0
0;At Parents;Unemployed;1000;553;493;14;7;-365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400
0;Owner;Civil servants/governmental;2000;553;274;59;12;-213,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307,58
0;Renter;Employee;2000;553;488;28;19;-9,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,99
0;Owner;Employee;2500;553;375;29;8;-193,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200
0;Renter;Employee;3000;553;298;81;4;-265,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196,72
0;At Parents;Employee;2500;554;503;17;5;-384,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17,5;0;0;0;477,74
0;Unknown;Unknown;-1;554;488;26;10;-239,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-10;0;0;0;195
0;Owner;Other;1500;554;349;34;6;-387,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389,63
0;Owner;Unknown;2000;554;326;26;18;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Owner;Unknown;2000;554;326;544;336;-1,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Employee;2500;555;416;13;12;-339,95;0;0;0;0;0;-129,54;0;0;0;0;0;0;0;0;0;0;0;-61,94;0;0;0;500
0;Renter;Retiree/pensioner;2000;555;386;20;4;-2070,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-39,74;0;0;0;1985,65
0;Unknown;Unknown;-1;555;247;32;18;-390,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446,21
0;Owner;Housewife;1000;555;192;32;13;-41,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,56
0;Owner;Employee;2000;555;252;74;16;-250,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278,95
0;Renter;Executive employee;2000;556;9999;150;83;5,96;0;0;0;0;0;0;0;0;0;0;-1,84;0;0;0;0;0;0;-12,05;0;0;0;-999
0;Unknown;Unknown;-1;556;296;245;27;-0,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Employee;2500;556;526;173;5;-7,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
0;Owner;Self-employed/freelancer;4000;557;322;64;34;-7,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6,45;0;0;0;-999
0;Owner;Unknown;2000;557;551;26;16;-372,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,99;0;0;0;360,46
0;Unknown;Unknown;-1;557;375;40;23;-80,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Owner;Self-employed/freelancer;1500;557;-1;56;11;-288,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,72
0;Owner;Employee;3000;558;270;22;17;-10;0;0;0;0;0;0;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
0;Owner;Unemployed;1000;558;397;24;10;-331,57;0;0;0;0;0;0;0;0;-4,21;0;0;0;0;0;0;0;0;0;0;0;0;324,98
0;Owner;Housewife;1000;558;391;40;15;-32,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,45
0;Unknown;Unknown;-1;559;144;118;24;-169,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204,6
0;Renter;Employee;2000;559;402;29;4;-156,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139,6
0;Owner;Other;1500;560;509;81;49;-611,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;620,03
0;Other;Retiree/pensioner;1500;560;574;32;14;-2,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
0;Owner;Civil servants/governmental;6001;560;550;27;6;-1344,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1399
0;Owner;Employee;1000;561;416;16;12;-291,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-23,98;0;0;0;291,58
0;Renter;Civil servants/governmental;2000;561;338;177;85;-38,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170,01
0;Other;Executive civil servant;2000;561;359;28;21;-161,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158,46
0;Renter;Civil servants/governmental;2000;561;706;56;14;-449,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Self-employed/freelancer;-1;562;298;49;14;-212,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5,99;0;0;0;174,44
0;Renter;Employee;2000;563;271;15;4;-1562,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-20,76;0;0;0;1497,96
0;Unknown;Unknown;-1;563;197;28;13;-390,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412,33
0;Owner;Retiree/pensioner;2000;563;161;38;16;-329,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Owner;Retiree/pensioner;2000;563;201;22;4;-110,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109,2
0;Unknown;Unknown;-1;564;161;17;9;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-12,12;0;0;0;0
0;At Parents;Retiree/pensioner;1500;564;326;27;17;-146,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;At Parents;Retiree/pensioner;1500;564;526;193;18;-9,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,18
0;Owner;Retiree/pensioner;2500;564;261;75;20;-588,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
0;Renter;Self-employed/freelancer;3000;564;298;80;30;-147,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,97
0;Unknown;Unknown;-1;565;176;74;15;-19,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Retiree/pensioner;-1;565;252;60;36;-1776,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1484,29
0;Renter;Self-employed/freelancer;1000;565;322;157;14;-0,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Unknown;Unknown;-1;566;257;43;33;-104,28;0;0;0;0;0;0;0;0;0;0;-16,17;0;0;0;0;0;0;-7,99;0;0;0;80,89
0;Unknown;Unknown;-1;566;218;117;5;-1310;0;-0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1319,14
0;Unknown;Unknown;-1;566;229;35;19;-371,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500
0;At Parents;Civil servants/governmental;1500;566;192;231;5;-4,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,09
0;Renter;Employee;2000;566;470;61;22;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Unknown;Unknown;-1;567;192;24;14;-16,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,99
0;Renter;Retiree/pensioner;2500;567;322;19;7;-67,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76,61
0;Renter;Executive civil servant;3000;567;314;62;10;-42,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,56
0;Owner;Employee;2000;567;488;31;21;-26,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92,98;0;0;0;23,8
0;Owner;Executive employee;3000;568;512;16;3;0;0;-0,02;0;0;0;0;0;0;0;0;0;-59,69;0;0;0;0;0;0;0;0;0;0
0;Other;Other;1500;568;116;46;11;-2172,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-13,37;0;0;0;1960,22
0;Unknown;Unknown;-1;568;430;73;35;-180,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,99
0;Renter;Retiree/pensioner;-1;568;199;158;42;-113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44
0;Unknown;Unknown;-1;568;430;104;5;-22,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,1
0;Owner;Other;2500;568;210;120;24;-48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Executive civil servant;2500;568;431;45;14;4,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Renter;Retiree/pensioner;3000;568;431;94;11;-178,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,8
0;Owner;Employee;5000;568;545;16;7;-384,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70
0;Renter;Employee;2000;569;321;28;10;-213,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Owner;Executive civil servant;3000;569;144;85;11;-2364,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2844,32
0;Owner;Civil servants/governmental;4000;569;274;115;55;-7,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
0;Owner;Civil servants/governmental;4000;570;292;88;71;-1682,93;0;0;0;0;0;0;-28,59;0;0;0;0;0;0;0;0;0;0;-40,9;0;0;0;1474,65
0;Unknown;Unknown;-1;570;323;31;14;-0,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Civil servants/governmental;4000;570;274;82;63;-1776,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600
0;Owner;Self-employed/freelancer;4000;570;252;33;17;-25,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226,63
0;Renter;Employee;2500;571;416;26;3;-401,54;0;-0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379,66
0;Unknown;Unknown;-1;571;1150;78;28;-498,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;At Parents;Self-employed/freelancer;1500;571;144;70;51;-118,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
0;Owner;Employee;3000;571;323;69;45;-9,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,99
0;Unknown;Unknown;-1;572;545;67;71;-108,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,99;0;0;0;80,89
0;Owner;Retiree/pensioner;1500;572;192;48;14;-101,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109,2
0;Owner;Employee;2000;572;402;29;8;-99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,48
0;Renter;Civil servants/governmental;2000;573;538;643;13;3,54;0;0;0;0;0;0;0;0;-12,85;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Retiree/pensioner;1500;573;192;40;35;-109;0;0;0;0;0;0;0;0;0;0;-2,99;0;0;0;0;0;0;0;0;0;0;-999
0;Unknown;Unknown;-1;573;231;21;7;-501,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;512,5
0;Owner;Other;2500;573;402;99;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Renter;Employee;2500;573;228;55;7;-278,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313
0;Owner;Executive employee;2500;573;375;42;16;-219,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199,58
0;Owner;Executive employee;3000;573;231;23;9;-154,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186,63
0;Owner;Executive employee;3000;573;237;31;13;-383,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363,84
0;Renter;Other;1000;573;322;47;37;-218,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;280,97
0;Owner;Employee;2500;574;416;82;13;-199,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-37,9;0;0;0;0;199,58
0;Owner;Civil servants/governmental;3000;574;211;41;12;-402,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,99;0;0;0;446,21
0;Unknown;Unknown;-1;574;211;29;5;-14,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,86
0;Unknown;Unknown;-1;574;427;239;11;-5,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,09
0;Owner;Employee;4000;574;286;91;59;-386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386
0;Unknown;Unknown;-1;575;379;23;8;-72,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,88
0;Renter;Retiree/pensioner;1500;575;530;166;16;-151,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134,4
0;Renter;Retiree/pensioner;1500;575;322;16;4;-197,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124,16
0;Other;Executive employee;2000;575;364;94;30;-21,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,94
0;Owner;Employee;2000;576;175;45;33;-32,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Retiree/pensioner;2000;576;591;64;43;-953,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;996,75
0;Unknown;Unknown;-1;577;379;42;23;-104,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,99;0;0;0;116,11
0;Owner;Executive employee;2000;578;230;47;14;-234,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209,32
0;Owner;Retiree/pensioner;3000;578;200;18;4;-109,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74,97
0;Owner;Civil servants/governmental;6001;578;335;30;7;-2,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,81
0;Renter;Employee;3000;579;696;427;369;-0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-19,99;0;0;0;0
0;Owner;Employee;2000;579;274;51;22;-94,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-14,25;0;0;0;100
0;Owner;Retiree/pensioner;2000;579;192;26;9;-49,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,52
0;Owner;Employee;2500;580;298;25;13;-533,73;0;-0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-14,75;0;0;0;523,95
0;Unknown;Unknown;-1;581;307;86;48;-363,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Owner;Retiree/pensioner;1500;581;144;1184;548;-121,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Employee;1500;581;274;61;26;-19,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
0;Owner;Civil servants/governmental;4000;582;567;44;14;-44,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104,76
0;Unknown;Unknown;-1;583;210;145;31;102,02;0;0;0;0;0;0;0;0;0;0;-26,93;-41,4;0;0;0;0;0;-11,05;0;0;0;-999
0;Owner;Retiree/pensioner;2000;583;-1;33;29;-240,81;0;0;0;0;0;0;0;0;0;0;-2,99;0;0;0;0;0;0;0;0;0;0;373,33
0;Owner;Retiree/pensioner;2000;583;161;42;19;-30,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Owner;Other;2500;583;252;59;31;-377,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374,4
0;Renter;Executive employee;2500;584;771;427;270;-424,56;0;0;0;0;0;0;0;0;0;-23;-1936,88;0;0;0;0;0;0;-1982,86;0;0;0;429,88
0;Owner;Retiree/pensioner;1000;585;192;27;12;-1440,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1424,39
0;Owner;Employee;2500;585;711;20;13;-869,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;922,75
0;Renter;Employee;2500;587;1150;31;34;-89,09;0;0;0;0;0;0;0;0;0;0;-189,94;0;0;0;0;0;0;-194,05;0;0;0;298,44
0;Owner;Retiree/pensioner;2500;588;254;68;28;-6,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,8
0;Owner;Retiree/pensioner;2500;588;192;26;7;-341,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297,48
0;Owner;Self-employed/freelancer;2500;588;325;29;3;-163,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,99;0;0;0;-999
0;Owner;Employee;1500;589;323;182;8;-89,94;0;0;0;0;0;0;0;0;0;0;-1,48;0;0;0;0;0;0;0;0;0;0;39,8
0;Owner;Employee;2000;590;323;67;67;-24,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302,4
0;Owner;Retiree/pensioner;2000;593;211;74;28;-82,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230
0;Unknown;Unknown;-1;593;303;55;20;-138,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410,34;0;0;0;219,34
0;Owner;Employee;2500;594;196;70;6;-19,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118,88
0;Owner;Executive civil servant;2500;594;258;40;4;-17,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,23
0;Owner;Retiree/pensioner;2000;595;143;85;56;-99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7,99;0;0;0;-999
0;Owner;Civil servants/governmental;3000;596;351;42;27;-29,69;0;0;0;0;0;0;0;0;0;0;-16,17;0;0;0;0;0;0;-6,99;0;0;0;0
0;Unknown;Unknown;-1;596;1150;72;41;-498,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Retiree/pensioner;2500;598;144;52;30;-0,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,91
0;Unknown;Unknown;-1;599;346;109;15;-0,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,91
0;Unknown;Unknown;-1;599;144;222;34;-240,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Owner;Civil servants/governmental;4000;600;409;334;342;-153,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-22;0;0;0;0;-999
0;Unknown;Unknown;-1;600;252;32;28;-106,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110,05
0;Renter;Civil servants/governmental;2500;600;330;1174;7;-6,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,8
0;Renter;Student;1000;601;677;21;6;-47,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9
0;Renter;Student;1000;601;216;93;4;-403,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363,84
0;Unknown;Unknown;-1;602;317;12;4;-129,96;0;0;0;0;0;0;-10;0;0;0;0;0;0;0;0;0;0;-22,9;0;0;0;140,34
0;Renter;Retiree/pensioner;2000;602;375;154;15;-0,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Employee;2500;602;522;35;21;-52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,48
0;Owner;Executive employee;2500;603;252;47;12;-186,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174,84
0;Renter;Retiree/pensioner;-1;604;153;46;38;-22,31;0;0;0;0;0;0;0;0;0;0;-14,98;-674,8;0;0;0;0;0;-849,93;0;0;0;0
0;Renter;Retiree/pensioner;-1;604;153;222;34;-323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
0;Unknown;Unknown;-1;604;211;37;10;-44,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,99
0;Owner;Executive employee;2000;604;163;47;14;-827,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;825
0;Owner;Civil servants/governmental;5000;604;192;33;11;-313,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,41
0;Owner;Executive employee;-1;606;292;42;21;-22,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
0;At Parents;Employee;2500;606;628;27;13;-29,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Unknown;Unknown;-1;610;374;21;13;-13,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,92
0;Owner;Employee;2500;610;323;33;16;-199,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Unknown;Unknown;-1;613;-1;29;21;-70,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,2;0;0;50,44
0;Unknown;Executive civil servant;-1;613;252;13;12;-94,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Owner;Retiree/pensioner;1500;616;144;35;18;-487,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;482,88
0;Renter;Retiree/pensioner;2000;620;322;154;15;-27,91;0;0;0;0;0;0;0;0;0;0;-2,99;0;0;0;0;0;0;0;0;0;0;70,53
0;Renter;Retiree/pensioner;2500;624;321;21;5;-261,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297,48
0;Unknown;Unknown;-1;549;642;49;21;0;0,01;0;0;0;0;0;0;0;-152,49;0;0;0;0;0;0;0;0;-154,58;0;0;0;0
0;Renter;Employee;2000;551;492;17;15;-365;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5,9;0;0;0;357,37
0;Renter;Executive civil servant;4000;557;545;16;5;-384,7;0,05;-493;0;0;0;0;0;-10;0;0;-0,99;0;0;0;-15;0;0;0;-15;0;-493;-999
0;Renter;Unknown;-1;491;9999;24;5;-2,68;0,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8
0;Renter;Retiree/pensioner;1500;504;9999;48;3;-7,3;0,07;0;0;0;0;0;0;0;-209,76;-30;0;0;0;0;0;0;0;-185,7;0;0;0;205
0;Unknown;Unknown;-1;514;252;28;7;6,46;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Unknown;Unknown;-1;600;252;39;7;0,29;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,68;0;0;0;0
0;At Parents;Student;-1;525;706;43;29;10,27;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Employee;3000;543;323;25;16;0,1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Employee;2000;-1;942;36;23;6,18;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Owner;Self-employed/freelancer;1500;548;252;115;16;-55,02;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5,5;0;0;0;60,1
0;Other;Employee;2000;-1;602;48;6;23,2;0,18;-53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-30;-999
0;Renter;Employee;1500;451;430;35;19;-448,06;0,18;-4,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
0;Owner;Student;1500;456;706;19;16;-433,03;0,18;-10,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,65;0;0;0;-999
0;Owner;Employee;2000;-1;375;48;23;6,99;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;Unknown;Unknown;-1;504;-1;37;29;-4,01;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
0;Renter;Executive employee;2000;505;402;34;13;8,89;0,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
